eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/n_updates,train/approx_kl,train/std,train/explained_variance,train/entropy_loss,train/learning_rate,train/clip_range,train/value_loss,train/loss,train/policy_gradient_loss
-155.3528158542301,322.0,0.010416666666666666,12976128,,,,0.23326873779296875,490,0.014323771,0.4305325746536255,0.969492431730032,-6.456280449032784,0.00028073241599999997,0.2,8.816771647334098,4.308173656463623,-0.00350466411364323
,,,12976128,1546,8391,99,,,,,,,,,,,
-152.45302072902686,320.3541666666667,0.020833333333333332,13107200,,,,0.2292999267578125,495,0.015931658,0.43151143193244934,0.966686487197876,-6.437937107682228,0.00028053580799999997,0.2,9.652301913499832,4.690796852111816,-0.004781581576389726
,,,13107200,1545,8479,100,,,,,,,,,,,
-154.10070622517355,325.25,0.0,13238272,,,,0.19793853759765626,500,0.016188376,0.42719075083732605,0.9418940246105194,-6.435864046216011,0.00028033919999999996,0.2,16.71775148510933,10.378434181213379,-0.01020522423204966
,,,13238272,1545,8566,101,,,,,,,,,,,
-154.86112422037192,320.03125,0.010416666666666666,13369344,,,,0.2423797607421875,505,0.017233152,0.42546260356903076,0.9706478789448738,-6.402356806397438,0.00028014259199999995,0.2,8.43136827647686,4.086546897888184,-0.004112926297966624
,,,13369344,1545,8650,102,,,,,,,,,,,
-153.6553688222501,331.2916666666667,0.0,13500416,,,,0.15505218505859375,510,0.0137343565,0.4236161410808563,0.9558200538158417,-6.391128131747246,0.00027994598399999995,0.2,12.401906776428223,6.796124458312988,-0.009666678568464704
,,,13500416,1545,8735,103,,,,,,,,,,,
-152.9491666166704,333.9375,0.0,13631488,,,,0.1932464599609375,515,0.011104243,0.4239676296710968,0.9653895162045956,-6.400182047486306,0.000279749376,0.2,9.782298102974892,5.232960224151611,-0.004385363094479544
,,,13631488,1545,8821,104,,,,,,,,,,,
-148.4973488526302,313.8125,0.03125,13762560,,,,0.2288299560546875,520,0.061304256,0.42289039492607117,0.9537674114108086,-6.404287752509117,0.000279552768,0.2,12.952690941095351,3.787013292312622,-0.0012936571469253978
,,,13762560,1544,8908,105,,,,,,,,,,,
-154.7436199176383,320.8020833333333,0.0,13893632,,,,0.190802001953125,525,0.016221121,0.42265093326568604,0.9148695692420006,-6.402579361200333,0.00027935616,0.2,24.731634742021562,12.848082542419434,-0.006773971409711521
,,,13893632,1545,8992,106,,,,,,,,,,,
-149.43237213444013,330.0416666666667,0.010416666666666666,14024704,,,,0.1487945556640625,530,0.01612296,0.42076683044433594,0.9622059166431427,-6.406782168149948,0.000279159552,0.2,10.103872114419937,3.39528489112854,-0.003601208777035936
,,,14024704,1544,9080,107,,,,,,,,,,,
-151.81093718789467,323.5416666666667,0.010416666666666666,14155776,,,,0.22602081298828125,535,0.020824652,0.41939446330070496,0.97047084197402,-6.399598029255867,0.00027896294399999997,0.2,8.03846379518509,4.2348761558532715,0.00019312855911266525
,,,14155776,1544,9166,108,,,,,,,,,,,
-152.33604770314074,315.8125,0.010416666666666666,14286848,,,,0.28855743408203127,540,0.0239855,0.4174138605594635,0.9370876997709274,-6.376002517342568,0.00027876633599999997,0.2,17.036593240499496,6.773031234741211,-0.003989068414375652
,,,14286848,1544,9250,109,,,,,,,,,,,
-152.2551371156882,311.625,0.010416666666666666,14417920,,,,0.20922393798828126,545,0.011562048,0.41638243198394775,0.9557672441005707,-6.3931814432144165,0.00027856972799999996,0.2,11.786403131484985,4.3489885330200195,-0.00388463202980347
,,,14417920,1544,9336,110,,,,,,,,,,,
-153.32865382688087,312.65625,0.0,14548992,,,,0.2590789794921875,550,0.01719385,0.41442349553108215,0.9701177887618542,-6.367475140094757,0.00027837312,0.2,8.382919496297836,4.353992938995361,-0.0024599889184173662
,,,14548992,1544,9419,111,,,,,,,,,,,
-151.52854312152684,309.0520833333333,0.010416666666666666,14680064,,,,0.17429962158203124,555,0.015560899,0.4128522574901581,0.8323606252670288,-6.344289889931678,0.000278176512,0.2,46.821232569217685,16.70859718322754,-0.01678759327332955
,,,14680064,1544,9504,112,,,,,,,,,,,
-153.51146151775518,314.1458333333333,0.0,14811136,,,,0.1888336181640625,560,0.019619508,0.40977177023887634,0.9358165636658669,-6.330377388000488,0.000277979904,0.2,15.770801192522049,10.628811836242676,-0.0066082380115403795
,,,14811136,1544,9589,113,,,,,,,,,,,
-144.05945337121923,319.6979166666667,0.03125,14942208,,,,0.2247894287109375,565,0.013830538,0.40786686539649963,0.9471075870096684,-6.313688009977341,0.000277783296,0.2,13.13798805475235,5.547218322753906,-0.0040279356813698545
,,,14942208,1544,9674,114,,,,,,,,,,,
-151.11672790281216,313.3958333333333,0.010416666666666666,15073280,,,,0.19770050048828125,570,0.020503901,0.40575435757637024,0.9544491991400719,-6.286492773890496,0.000277586688,0.2,12.156740403175354,4.86798620223999,-0.004052537270763423
,,,15073280,1544,9758,115,,,,,,,,,,,
-150.4196531686505,320.21875,0.010416666666666666,15204352,,,,0.2773773193359375,575,0.016385306,0.4042928218841553,0.8884291797876358,-6.260186719894409,0.00027739008,0.2,29.445575547218322,14.9181489944458,-0.009657607261760858
,,,15204352,1544,9841,116,,,,,,,,,,,
-149.49868567167897,324.2395833333333,0.010416666666666666,15335424,,,,0.22683868408203126,580,0.011294358,0.40415704250335693,0.9709355626255274,-6.266547235846519,0.00027719347199999997,0.2,7.04283499121666,2.9286084175109863,-0.0032625695450406054
,,,15335424,1545,9924,117,,,,,,,,,,,
-153.1224557519815,312.4895833333333,0.010416666666666666,15466496,,,,0.26653900146484377,585,0.014419276,0.40256014466285706,0.9517435021698475,-6.264517518877983,0.00027699686399999997,0.2,12.32589757144451,4.580798625946045,0.001150840050104307
,,,15466496,1545,10008,118,,,,,,,,,,,
-153.14195920409628,304.90625,0.010416666666666666,15597568,,,,0.235711669921875,590,0.020539608,0.40086260437965393,0.9664996452629566,-6.25662599503994,0.00027680025599999996,0.2,9.213055890798568,3.215203046798706,-0.003573776216217084
,,,15597568,1545,10089,119,,,,,,,,,,,
-149.93491477082966,311.5729166666667,0.020833333333333332,15728640,,,,0.22247161865234374,595,0.016582804,0.40032121539115906,0.9620423577725887,-6.2437883913517,0.00027660364799999995,0.2,9.77103163599968,2.845221757888794,-0.003959612748440122
,,,15728640,1546,10173,120,,,,,,,,,,,
-148.60895413136512,306.78125,0.020833333333333332,15859712,,,,0.2160003662109375,600,0.013135804,0.4002950191497803,0.9568743519484997,-6.236686667799949,0.00027640703999999995,0.2,11.416425469517709,6.24630069732666,-0.0012183897837530822
,,,15859712,1546,10256,121,,,,,,,,,,,
-150.42715776994274,323.0729166666667,0.0,15990784,,,,0.2594970703125,605,0.015120815,0.39657559990882874,0.9777432400733232,-6.235214751958847,0.000276210432,0.2,5.2531757920980455,2.871995687484741,-0.0037021888754679823
,,,15990784,1546,10340,122,,,,,,,,,,,
-151.62546111757163,321.7395833333333,0.0,16121856,,,,0.2102447509765625,610,0.01584132,0.3951132595539093,0.9016590639948845,-6.2063549041748045,0.000276013824,0.2,24.955544501543045,11.987268447875977,-0.010809531073027756
,,,16121856,1546,10425,123,,,,,,,,,,,
-153.19712315085886,319.6770833333333,0.0,16252928,,,,0.18468475341796875,615,0.02535383,0.39413532614707947,0.9602729566395283,-6.215655735135078,0.000275817216,0.2,9.95964585840702,4.114749908447266,-0.0030794925485679416
,,,16252928,1546,10508,124,,,,,,,,,,,
-145.45197235636843,311.4375,0.03125,16384000,,,,0.3096893310546875,620,0.0688292,0.39320650696754456,0.9700810685753822,-6.201569822430611,0.000275620608,0.2,8.021984949707985,3.606071949005127,0.009599135845564887
,,,16384000,1546,10592,125,,,,,,,,,,,
-146.49223272496212,331.0625,0.0,16515072,,,,0.2463104248046875,625,0.017664557,0.39062532782554626,0.9653996378183365,-6.180888804793358,0.00027542399999999997,0.2,8.86985411942005,3.4758238792419434,-0.001958899023884442
,,,16515072,1546,10677,126,,,,,,,,,,,
-148.80748367714153,322.375,0.0,16646144,,,,0.202154541015625,630,0.026297152,0.3898281753063202,0.9503112211823463,-6.182918563485146,0.00027522739199999996,0.2,12.634424823522568,6.2565598487854,-0.004429700224864064
,,,16646144,1546,10763,127,,,,,,,,,,,
-150.25442155322182,328.6979166666667,0.0,16777216,,,,0.16071929931640624,635,0.01566832,0.38984596729278564,0.9687441289424896,-6.189820811152458,0.00027503078399999996,0.2,7.524277567863464,2.844708204269409,-0.0018351511844230117
,,,16777216,1546,10850,128,,,,,,,,,,,
-149.77910254514873,323.8958333333333,0.010416666666666666,16908288,,,,0.36262359619140627,640,0.020286009,0.38788938522338867,0.9258141666650772,-6.192207977175713,0.000274834176,0.2,19.81362584233284,10.65505599975586,0.0028805655936594123
,,,16908288,1546,10934,129,,,,,,,,,,,
-149.30073004615988,313.8020833333333,0.010416666666666666,17039360,,,,0.17783660888671876,645,0.013437256,0.3879155218601227,0.9631473906338215,-6.20480432510376,0.000274637568,0.2,10.040943357348443,7.180232048034668,-0.003203388404654106
,,,17039360,1546,11020,130,,,,,,,,,,,
-149.51343943430464,321.7916666666667,0.010416666666666666,17170432,,,,0.23372650146484375,650,0.02381811,0.3864905834197998,0.9616736546158791,-6.196024140715599,0.00027444096,0.2,10.98292849957943,3.802849769592285,-0.0029038229207799305
,,,17170432,1545,11107,131,,,,,,,,,,,
-149.23058723039495,319.46875,0.010416666666666666,17301504,,,,0.1958770751953125,655,0.01075168,0.38263702392578125,0.9632457569241524,-6.167838910222054,0.000274244352,0.2,9.404018518328666,5.943455219268799,-0.0025537080255162437
,,,17301504,1545,11192,132,,,,,,,,,,,
-149.61356314063167,314.4583333333333,0.020833333333333332,17432576,,,,0.20755462646484374,660,0.012573742,0.3813157081604004,0.893544152379036,-6.151780131459236,0.000274047744,0.2,27.88128658533096,16.389015197753906,-0.015839009787305257
,,,17432576,1545,11279,133,,,,,,,,,,,
-145.4459486490699,322.34375,0.020833333333333332,17563648,,,,0.1949798583984375,665,0.018764554,0.3804110288619995,0.9347435161471367,-6.156733930110931,0.000273851136,0.2,18.239886167645455,7.048919200897217,-0.0014680956930533285
,,,17563648,1545,11368,134,,,,,,,,,,,
-148.94580107588376,316.03125,0.010416666666666666,17694720,,,,0.243109130859375,670,0.02305808,0.3788382112979889,0.9716539289802313,-6.1433733880519865,0.00027365452799999997,0.2,7.549626839160919,4.2955546379089355,0.0017299445753451437
,,,17694720,1544,11454,135,,,,,,,,,,,
-148.50325823014256,304.5416666666667,0.020833333333333332,17825792,,,,0.31307830810546877,675,0.03531217,0.3795906603336334,0.9295109659433365,-6.137888315320015,0.00027345791999999996,0.2,19.009497302770615,11.300390243530273,-0.00044466821091191375
,,,17825792,1544,11541,136,,,,,,,,,,,
-146.32695440282708,326.7916666666667,0.010416666666666666,17956864,,,,0.21556396484375,680,0.0134959705,0.3769841194152832,0.9630009271204472,-6.163792631030082,0.00027326131199999996,0.2,9.962733751535415,4.033700942993164,-0.0027009129564248722
,,,17956864,1544,11629,137,,,,,,,,,,,
-147.70603342471472,307.5833333333333,0.03125,18087936,,,,0.23780975341796876,685,0.022019714,0.3749638497829437,0.9470197632908821,-6.133631217479706,0.00027306470399999995,0.2,13.28260317146778,5.146995544433594,-0.002563704229396535
,,,18087936,1543,11720,138,,,,,,,,,,,
-152.56418026753272,316.1666666666667,0.0,18219008,,,,0.2211669921875,690,0.02410907,0.3728773295879364,0.9321556761860847,-6.101387828588486,0.00027286809599999995,0.2,17.632314687967302,7.828906059265137,-0.00787347028235672
,,,18219008,1542,11810,139,,,,,,,,,,,
-153.24270837415034,315.5729166666667,0.0,18350080,,,,0.2173614501953125,695,0.024850488,0.3719143867492676,0.9593161828815937,-6.093828436732292,0.000272671488,0.2,10.420506331324578,4.220122814178467,-0.002963707291928586
,,,18350080,1542,11896,140,,,,,,,,,,,
-152.3903054260634,320.7291666666667,0.0,18481152,,,,0.22171478271484374,700,0.026985751,0.3709404468536377,0.9708840735256672,-6.093789681792259,0.00027247488,0.2,7.553812883794308,3.0529661178588867,0.0008541374310880201
,,,18481152,1542,11983,141,,,,,,,,,,,
-147.63201896570675,309.3020833333333,0.03125,18612224,,,,0.18572845458984374,705,0.013140006,0.3699558973312378,0.9649133048951626,-6.087545579671859,0.000272278272,0.2,9.249962744116782,2.64482045173645,-0.0035705648791918066
,,,18612224,1541,12073,142,,,,,,,,,,,
-147.8853450403213,315.4895833333333,0.020833333333333332,18743296,,,,0.30610198974609376,710,0.038519792,0.3698165714740753,0.9686239548027515,-6.070743229985237,0.000272081664,0.2,8.296413192152977,3.4736812114715576,0.0013210260578489397
,,,18743296,1540,12165,143,,,,,,,,,,,
-149.38866270949117,325.2604166666667,0.0,18874368,,,,0.26930999755859375,715,0.0149629265,0.3699047267436981,0.963038232177496,-6.084130495786667,0.00027188505599999997,0.2,9.425867584347724,3.784841537475586,0.0007666761845030124
,,,18874368,1539,12256,144,,,,,,,,,,,
-153.4108448818961,320.7083333333333,0.0,19005440,,,,0.25760040283203123,720,0.019106692,0.36655017733573914,0.9661166220903397,-6.089832830429077,0.00027168844799999996,0.2,8.428904077410698,5.2858476638793945,-0.002835511987359496
,,,19005440,1539,12345,145,,,,,,,,,,,
-148.70132263377386,321.1979166666667,0.010416666666666666,19136512,,,,0.21170501708984374,725,0.015433865,0.36345240473747253,0.943949218839407,-6.072270750999451,0.00027149183999999996,0.2,13.596557214856148,4.741814136505127,-0.0033972315844948754
,,,19136512,1539,12434,146,,,,,,,,,,,
-149.935095928991,332.40625,0.0,19267584,,,,0.2750701904296875,730,0.017935775,0.36241236329078674,0.9375438466668129,-6.034537518024445,0.000271295232,0.2,16.380451196432112,12.079326629638672,-0.00834374963051232
,,,19267584,1539,12519,147,,,,,,,,,,,
-154.24985746710448,308.7708333333333,0.010416666666666666,19398656,,,,0.26409454345703126,735,0.03224401,0.362218976020813,0.9601493887603283,-6.054445829987526,0.000271098624,0.2,10.54542022049427,6.163274765014648,0.0019018486102140742
,,,19398656,1539,12603,148,,,,,,,,,,,
-147.5800793516157,309.6041666666667,0.03125,19529728,,,,0.234820556640625,740,0.017549295,0.3611684739589691,0.9830018151551485,-6.043541049957275,0.000270902016,0.2,4.458753652870655,4.042409896850586,0.0015657672411180101
,,,19529728,1539,12686,149,,,,,,,,,,,
-148.2802180299217,319.7291666666667,0.010416666666666666,19660800,,,,0.21142578125,745,0.012672279,0.36070308089256287,0.9585685282945633,-6.042550054192543,0.000270705408,0.2,10.553347888588906,6.1754045486450195,-0.0005293352864100598
,,,19660800,1539,12770,150,,,,,,,,,,,
-147.5246282985561,317.6041666666667,0.020833333333333332,19791872,,,,0.2362701416015625,750,0.019175254,0.35850799083709717,0.9499081745743752,-6.012825736403466,0.0002705088,0.2,13.667345961928367,6.408237457275391,-0.0024127840970322723
,,,19791872,1539,12854,151,,,,,,,,,,,
-150.9912368724802,314.9375,0.010416666666666666,19922944,,,,0.19495697021484376,755,0.011554484,0.35692834854125977,0.9723069854080677,-5.9917663633823395,0.000270312192,0.2,7.561953732371331,4.046276569366455,-0.0006278850720264018
,,,19922944,1539,12937,152,,,,,,,,,,,
-145.38431120170137,319.4791666666667,0.03125,20054016,,,,0.2014404296875,760,0.013580692,0.35551735758781433,0.9794216267764568,-5.993614864349365,0.00027011558399999997,0.2,5.729004368185997,2.700934648513794,-5.92919357586652e-05
,,,20054016,1539,13023,153,,,,,,,,,,,
-148.99022487733964,311.84375,0.020833333333333332,20185088,,,,0.2722625732421875,765,0.024646599,0.35319435596466064,0.9710328206419945,-5.988531631231308,0.00026991897599999996,0.2,8.003639863431454,5.615657806396484,-0.002005836103853653
,,,20185088,1539,13107,154,,,,,,,,,,,
-152.18132567648664,317.1041666666667,0.0,20316160,,,,0.270233154296875,770,0.012582354,0.35176756978034973,0.9469220042228699,-5.9550916939973835,0.00026972236799999996,0.2,14.49835563004017,4.5324625968933105,-0.006533628350734943
,,,20316160,1540,13191,155,,,,,,,,,,,
-148.68870504215514,322.4895833333333,0.010416666666666666,20447232,,,,0.190557861328125,775,0.014018385,0.3515608310699463,0.9508546888828278,-5.95199183523655,0.00026952575999999995,0.2,12.65597507059574,5.213325023651123,-0.0021083529729367
,,,20447232,1540,13277,156,,,,,,,,,,,
-150.13291739750682,324.0625,0.0,20578304,,,,0.22861785888671876,780,0.014533222,0.34937629103660583,0.9151616841554642,-5.9560398072004315,0.00026932915199999994,0.2,22.558646327257158,9.540132522583008,-0.008176935247320216
,,,20578304,1540,13360,157,,,,,,,,,,,
-145.2372309195201,320.3958333333333,0.020833333333333332,20709376,,,,0.2129547119140625,785,0.02480701,0.34842121601104736,0.9634408541023731,-5.933208221197129,0.000269132544,0.2,8.758970904350281,6.322261810302734,-0.0015145393703278388
,,,20709376,1539,13448,158,,,,,,,,,,,
-148.07707774106908,307.6041666666667,0.020833333333333332,20840448,,,,0.331646728515625,790,0.036778778,0.3475083112716675,0.8636635541915894,-5.902171513438224,0.000268935936,0.2,36.47519450187683,22.893247604370117,-0.011168079146591481
,,,20840448,1539,13533,159,,,,,,,,,,,
-144.81193932052568,304.0729166666667,0.041666666666666664,20971520,,,,0.22017974853515626,795,0.019564036,0.34787842631340027,0.9608986154198647,-5.919079115986824,0.000268739328,0.2,9.327483299374581,4.015539169311523,0.0009750637476827251
,,,20971520,1540,13617,160,,,,,,,,,,,
-144.73654976387311,310.5,0.041666666666666664,21102592,,,,0.20974273681640626,800,0.011506544,0.3451615869998932,0.9445324577391148,-5.906583127379418,0.00026854272,0.2,13.85916074514389,7.504477500915527,-0.00414775905519491
,,,21102592,1540,13701,161,,,,,,,,,,,
-148.92558785834464,317.1770833333333,0.010416666666666666,21233664,,,,0.35176849365234375,805,0.039485566,0.34394893050193787,0.9500777088105679,-5.895426127314567,0.00026834611199999997,0.2,12.193130096793174,7.8799848556518555,0.003944101189699722
,,,21233664,1540,13784,162,,,,,,,,,,,
-148.7442992801734,315.2708333333333,0.010416666666666666,21364736,,,,0.2913848876953125,810,0.042072035,0.34350302815437317,0.9642025604844093,-5.879293230175972,0.00026814950399999996,0.2,8.732662573456764,4.488744735717773,0.003386872303599375
,,,21364736,1540,13870,163,,,,,,,,,,,
-147.60849936304922,324.3229166666667,0.010416666666666666,21495808,,,,0.24170989990234376,815,0.011010621,0.34257832169532776,0.9589807465672493,-5.872223308682441,0.000267952896,0.2,10.469887575507164,4.092913627624512,0.003646720665710745
,,,21495808,1540,13955,164,,,,,,,,,,,
-150.97964579432332,318.84375,0.0,21626880,,,,0.24591827392578125,820,0.028720671,0.3419462740421295,0.9551182799041271,-5.876206889748573,0.000267756288,0.2,10.727044785022736,6.773125648498535,-0.00035240288125351074
,,,21626880,1540,14040,165,,,,,,,,,,,
-145.8851742097422,316.7916666666667,0.020833333333333332,21757952,,,,0.22684326171875,825,0.025139345,0.3401530683040619,0.9716748483479023,-5.867821621894836,0.00026755968,0.2,6.80137674510479,3.0681300163269043,-0.0032172810184420086
,,,21757952,1540,14128,166,,,,,,,,,,,
-144.42132273291995,329.3541666666667,0.010416666666666666,21889024,,,,0.17726898193359375,830,0.011649593,0.33918431401252747,0.9692341350018978,-5.857047083973884,0.000267363072,0.2,7.545224443078041,3.4217586517333984,-0.003796690499439137
,,,21889024,1539,14215,167,,,,,,,,,,,
-143.8536798075793,311.125,0.041666666666666664,22020096,,,,0.244085693359375,835,0.03612223,0.3371083736419678,0.9690775517374277,-5.859372159838676,0.000267166464,0.2,7.973978279531002,3.2223782539367676,-0.0017714747995341896
